country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","17-01-2025 18:00:00",21.643900,85.599355,PM10,36,100,54
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","17-01-2025 18:00:00",21.643900,85.599355,SO2,3,29,14
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","17-01-2025 18:00:00",21.643900,85.599355,CO,15,59,45
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","17-01-2025 18:00:00",21.847279,85.416905,PM2.5,92,211,144
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","17-01-2025 18:00:00",21.847279,85.416905,PM10,104,160,133
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","17-01-2025 18:00:00",21.847279,85.416905,OZONE,5,99,49
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","17-01-2025 18:00:00",22.265816,86.174829,PM2.5,64,156,106
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","17-01-2025 18:00:00",22.265816,86.174829,PM10,61,125,97
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","17-01-2025 18:00:00",22.18972222,84.86277778,CO,16,24,18
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","17-01-2025 18:00:00",22.220833,84.809444,PM2.5,84,339,226
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","17-01-2025 18:00:00",21.869985,85.167016,CO,26,44,31
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","17-01-2025 18:00:00",11.9309,79.8027,PM2.5,111,218,140
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","17-01-2025 18:00:00",11.9309,79.8027,SO2,10,17,14
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","17-01-2025 18:00:00",11.9309,79.8027,CO,34,57,42
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","17-01-2025 18:00:00",31.620000,74.876512,PM2.5,NA,NA,NA
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","17-01-2025 18:00:00",31.620000,74.876512,PM10,NA,NA,NA
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","17-01-2025 18:00:00",30.233011,74.907758,PM2.5,13,144,52
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","17-01-2025 18:00:00",30.233011,74.907758,SO2,5,31,13
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","17-01-2025 18:00:00",22.220833,84.809444,NO2,6,15,9
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","17-01-2025 18:00:00",22.24500000,84.88111111,PM2.5,77,309,173
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","17-01-2025 18:00:00",21.606865,85.510538,SO2,8,71,34
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","17-01-2025 18:00:00",20.9360711,85.1707021,NO2,27,42,33
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","17-01-2025 18:00:00",20.9360711,85.1707021,NH3,3,4,4
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","17-01-2025 18:00:00",20.9360711,85.1707021,SO2,28,51,36
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","17-01-2025 18:00:00",21.869985,85.167016,NO2,NA,NA,NA
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","17-01-2025 18:00:00",31.0325454,76.5623046,SO2,NA,NA,NA
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","17-01-2025 18:00:00",26.470859,74.646594,OZONE,16,79,48
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","17-01-2025 18:00:00",27.554793,76.611536,NH3,14,20,17
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","17-01-2025 18:00:00",23.555190,74.440010,NH3,8,13,9
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","17-01-2025 18:00:00",28.194909,76.862296,PM2.5,58,266,147
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","17-01-2025 18:00:00",28.207266,76.829265,SO2,13,37,19
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","17-01-2025 18:00:00",24.892047,74.623527,NO2,18,56,37
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","17-01-2025 18:00:00",31.321907,75.578914,NO2,52,59,55
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","17-01-2025 18:00:00",30.9028,75.8086,SO2,1,24,12
India,Punjab,Patiala,"Model Town, Patiala - PPCB","17-01-2025 18:00:00",30.349388,76.366642,CO,26,60,34
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","17-01-2025 18:00:00",25.747299,71.393989,PM10,58,187,99
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","17-01-2025 18:00:00",27.215415,77.50873,PM2.5,42,194,72
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","17-01-2025 18:00:00",27.215415,77.50873,PM10,51,146,77
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","17-01-2025 18:00:00",27.215415,77.50873,OZONE,14,77,66
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","17-01-2025 18:00:00",29.610750,74.283608,SO2,18,22,20
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","17-01-2025 18:00:00",29.610750,74.283608,OZONE,6,37,32
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","17-01-2025 18:00:00",26.843698,75.766894,PM2.5,NA,NA,NA
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","17-01-2025 18:00:00",26.699557,77.898881,NH3,8,13,10
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","17-01-2025 18:00:00",26.699557,77.898881,SO2,8,44,17
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","17-01-2025 18:00:00",25.164090,75.858137,CO,1,166,43
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","17-01-2025 18:00:00",25.164090,75.858137,OZONE,11,43,35
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","17-01-2025 18:00:00",25.196024,75.855668,NO2,19,57,28
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","17-01-2025 18:00:00",25.196024,75.855668,NH3,8,13,10
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","17-01-2025 18:00:00",25.196024,75.855668,SO2,1,7,4
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","17-01-2025 18:00:00",25.14389,75.821256,PM2.5,27,117,65
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","17-01-2025 18:00:00",25.14389,75.821256,PM10,42,143,94
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","17-01-2025 18:00:00",25.14389,75.821256,NH3,5,13,7
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","17-01-2025 18:00:00",25.14389,75.821256,SO2,5,63,13
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","17-01-2025 18:00:00",25.14389,75.821256,OZONE,14,28,20
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","17-01-2025 18:00:00",25.771061," 73.340227",PM10,106,189,128
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","17-01-2025 18:00:00",25.771061," 73.340227",NO2,32,59,41
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","17-01-2025 18:00:00",26.9502929,75.730943,CO,36,74,61
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","17-01-2025 18:00:00",26.912329,70.909168,NH3,9,14,11
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","17-01-2025 18:00:00",25.344694,72.626208,PM2.5,46,200,103
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","17-01-2025 18:00:00",24.588397,76.172782,PM2.5,58,140,91
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","17-01-2025 18:00:00",24.588397,76.172782,PM10,51,104,80
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","17-01-2025 18:00:00",24.588397,76.172782,SO2,4,5,5
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","17-01-2025 18:00:00",26.358805,73.047444,NO2,26,38,31
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","17-01-2025 18:00:00",26.358805,73.047444,CO,16,44,24
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","17-01-2025 18:00:00",26.253384,72.976571,PM10,77,291,124
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","17-01-2025 18:00:00",26.253384,72.976571,OZONE,3,124,103
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","17-01-2025 18:00:00",26.506177,77.025989,PM2.5,18,73,45
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","17-01-2025 18:00:00",25.164090,75.858137,PM10,81,152,111
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","17-01-2025 18:00:00",24.5886166,73.6321397,CO,5,102,45
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","17-01-2025 18:00:00",27.338530,88.614099,OZONE,7,41,28
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","17-01-2025 18:00:00",11.06825,79.07033,PM2.5,60,84,72
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","17-01-2025 18:00:00",12.9099161,80.1076538,PM10,84,129,105
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","17-01-2025 18:00:00",26.9164092,75.7994901,CO,12,56,34
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","17-01-2025 18:00:00",26.786682,75.827928,PM2.5,86,316,241
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","17-01-2025 18:00:00",26.786682,75.827928,OZONE,2,156,102
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","17-01-2025 18:00:00",26.960669,75.771817,PM2.5,53,227,133
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","17-01-2025 18:00:00",26.960669,75.771817,PM10,79,196,144
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","17-01-2025 18:00:00",26.960669,75.771817,SO2,1,88,18
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","17-01-2025 18:00:00",27.608912,75.153302,SO2,2,6,4
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","17-01-2025 18:00:00",24.885261,72.857549,OZONE,26,284,45
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","17-01-2025 18:00:00",24.5886166,73.6321397,PM2.5,63,150,96
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","17-01-2025 18:00:00",24.5886166,73.6321397,NO2,50,82,63
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","17-01-2025 18:00:00",24.041198,74.780702,NO2,9,27,17
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","17-01-2025 18:00:00",24.041198,74.780702,NH3,3,4,3
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","17-01-2025 18:00:00",25.036360,73.883502,CO,4,32,12
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","17-01-2025 18:00:00",27.608912,75.153302,PM10,87,167,127
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","17-01-2025 18:00:00",13.0664,"80.2112 ",NH3,2,3,2
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","17-01-2025 18:00:00",13.1278,80.2642,OZONE,17,81,66
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","17-01-2025 18:00:00",13.1662,80.2584,PM10,61,108,87
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","17-01-2025 18:00:00",13.1662,80.2584,NH3,1,3,2
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","17-01-2025 18:00:00",26.268249,73.0193853,OZONE,6,55,44
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","17-01-2025 18:00:00",26.215415,73.070156,NH3,4,10,7
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","17-01-2025 18:00:00",10.967820,78.080882,NH3,4,4,4
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","17-01-2025 18:00:00",10.967820,78.080882,SO2,22,24,23
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","17-01-2025 18:00:00",9.865935,78.022669,CO,12,12,12
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","17-01-2025 18:00:00",10.798548,79.838212,OZONE,27,42,37
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","17-01-2025 18:00:00",11.4068288,76.7138973,PM10,26,183,73
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","17-01-2025 18:00:00",11.4068288,76.7138973,CO,24,26,25
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","17-01-2025 18:00:00",10.681158,78.741746,PM10,60,90,78
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","17-01-2025 18:00:00",10.681158,78.741746,SO2,8,8,8
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","17-01-2025 18:00:00",8.728442,77.6962,NO2,4,10,7
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","17-01-2025 18:00:00",11.0973603,77.3228673,PM2.5,34,65,49
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","17-01-2025 18:00:00",11.0973603,77.3228673,SO2,2,17,8
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","17-01-2025 18:00:00",11.0973603,77.3228673,OZONE,6,7,7
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","17-01-2025 18:00:00",12.909494,79.131861,SO2,2,12,9
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","17-01-2025 18:00:00",17.540891,78.358528,NO2,3,20,11
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","17-01-2025 18:00:00",17.585705,78.126199,NO2,13,17,16
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","17-01-2025 18:00:00",17.393559,78.339194,PM2.5,56,63,58
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","17-01-2025 18:00:00",17.393559,78.339194,SO2,12,18,14
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","17-01-2025 18:00:00",17.544899,78.486949,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","17-01-2025 18:00:00",17.544899,78.486949,SO2,NA,NA,NA
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","17-01-2025 18:00:00",17.429398,78.569354,SO2,15,21,16
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","17-01-2025 18:00:00",17.37206,78.50864,PM2.5,45,67,54
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","17-01-2025 18:00:00",12.9533,80.2357,CO,33,46,39
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","17-01-2025 18:00:00",13.1036,80.2909,PM2.5,NA,NA,NA
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","17-01-2025 18:00:00",13.0052189,80.2398125,PM2.5,85,131,99
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","17-01-2025 18:00:00",11.0328,77.0349,OZONE,4,5,4
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","17-01-2025 18:00:00",10.942451,76.978996,PM10,NA,NA,NA
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","17-01-2025 18:00:00",10.681158,78.741746,CO,10,10,10
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","17-01-2025 18:00:00",11.258242,77.552761,PM10,34,84,59
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","17-01-2025 18:00:00",11.258242,77.552761,SO2,18,18,18
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","17-01-2025 18:00:00",9.36399,78.831977,PM10,64,92,76
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB","17-01-2025 18:00:00",12.952707,79.30394,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","17-01-2025 18:00:00",17.37206,78.50864,NO2,12,22,13
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","17-01-2025 18:00:00",17.37206,78.50864,NH3,2,3,2
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","17-01-2025 18:00:00",17.37206,78.50864,OZONE,5,38,29
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","17-01-2025 18:00:00",17.417094,78.457437,SO2,27,30,28
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","17-01-2025 18:00:00",17.417094,78.457437,CO,36,53,44
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","17-01-2025 18:00:00",17.349694,78.451437,NH3,4,10,5
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","17-01-2025 18:00:00",17.349694,78.451437,SO2,2,13,7
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","17-01-2025 18:00:00",10.942451,76.978996,OZONE,2,28,28
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","17-01-2025 18:00:00",11.7637683,79.7499835,NO2,8,27,17
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","17-01-2025 18:00:00",11.7637683,79.7499835,NH3,1,2,1
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","17-01-2025 18:00:00",10.358535,77.984321,PM2.5,70,196,121
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","17-01-2025 18:00:00",10.967820,78.080882,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","17-01-2025 18:00:00",17.470431,78.566959,NO2,11,26,19
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","17-01-2025 18:00:00",17.470431,78.566959,NH3,4,6,5
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","17-01-2025 18:00:00",17.470431,78.566959,SO2,1,27,11
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","17-01-2025 18:00:00",17.518400,78.278777,PM2.5,135,185,163
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","17-01-2025 18:00:00",17.518400,78.278777,OZONE,4,64,50
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","17-01-2025 18:00:00",17.5316895,78.218939,PM10,NA,NA,NA
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","17-01-2025 18:00:00",10.7654824,79.1389968,SO2,15,17,17
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","17-01-2025 18:00:00",10.830158,78.691849,PM2.5,58,86,74
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","17-01-2025 18:00:00",8.728442,77.6962,PM2.5,7,36,23
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","17-01-2025 18:00:00",26.906111,80.948222,NO2,19,59,40
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","17-01-2025 18:00:00",26.90723,80.98579,NH3,4,4,4
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","17-01-2025 18:00:00",26.8458805,80.9365541,CO,18,74,49
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","17-01-2025 18:00:00",26.83399722,80.8917361,PM2.5,66,351,179
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","17-01-2025 18:00:00",26.83399722,80.8917361,NO2,38,52,46
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","17-01-2025 18:00:00",28.999264,77.7590354,NO2,33,104,58
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","17-01-2025 18:00:00",23.8175497,91.2726974,CO,18,88,26
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","17-01-2025 18:00:00",23.8175497,91.2726974,OZONE,2,113,80
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","17-01-2025 18:00:00",27.23711,78.01936,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","17-01-2025 18:00:00",27.23711,78.01936,NO2,NA,NA,NA
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","17-01-2025 18:00:00",27.23711,78.01936,NH3,NA,NA,NA
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","17-01-2025 18:00:00",27.106972,78.000111,NO2,12,13,13
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","17-01-2025 18:00:00",27.106972,78.000111,OZONE,14,15,15
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","17-01-2025 18:00:00",27.19865833,78.00598056,PM10,27,95,52
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","17-01-2025 18:00:00",28.359581,79.414455,SO2,38,43,39
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","17-01-2025 18:00:00",28.38910936,79.42963708,NH3,1,1,1
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","17-01-2025 18:00:00",28.38910936,79.42963708,CO,17,47,26
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","17-01-2025 18:00:00",28.406963,77.849831,OZONE,1,40,27
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","17-01-2025 18:00:00",27.168897,78.376960,PM10,44,128,80
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","17-01-2025 18:00:00",28.9535882,77.7622941,PM2.5,60,309,135
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","17-01-2025 18:00:00",28.9535882,77.7622941,NH3,8,12,10
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","17-01-2025 18:00:00",29.063510,77.709723,OZONE,7,19,14
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","17-01-2025 18:00:00",28.83526,78.74460,PM2.5,42,145,80
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","17-01-2025 18:00:00",28.83526,78.74460,NO2,23,24,23
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","17-01-2025 18:00:00",27.168897,78.376960,SO2,25,39,32
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","17-01-2025 18:00:00",27.1594,78.3953,PM10,33,120,67
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","17-01-2025 18:00:00",27.1594,78.3953,CO,6,26,18
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","17-01-2025 18:00:00",28.646233,77.358075,PM2.5,103,465,266
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","17-01-2025 18:00:00",28.646233,77.358075,PM10,88,403,187
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","17-01-2025 18:00:00",27.19865833,78.00598056,SO2,6,8,7
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","17-01-2025 18:00:00",27.169338,78.03582,NH3,1,1,1
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","17-01-2025 18:00:00",27.19862,77.92066,CO,8,20,10
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","17-01-2025 18:00:00",28.964949,77.278761,NO2,17,58,35
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","17-01-2025 18:00:00",28.685382,77.453839,OZONE,5,42,26
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","17-01-2025 18:00:00",26.730136,83.433859,PM2.5,51,183,130
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","17-01-2025 18:00:00",28.47272,77.482000,NO2,42,119,72
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","17-01-2025 18:00:00",28.725645,77.749675,NO2,54,129,91
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","17-01-2025 18:00:00",26.428282,80.327067,NH3,2,2,2
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","17-01-2025 18:00:00",26.509954,80.249612,PM2.5,33,145,77
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","17-01-2025 18:00:00",26.4703136,80.3229863,SO2,16,18,17
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","17-01-2025 18:00:00",26.4703136,80.3229863,CO,48,82,57
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","17-01-2025 18:00:00",26.868120,81.005119,CO,27,36,34
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB","17-01-2025 18:00:00",23.5404352,87.2892225,SO2,12,60,24
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB","17-01-2025 18:00:00",23.5404352,87.2892225,CO,26,48,32
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","17-01-2025 18:00:00",22.06047,88.109737,NH3,7,9,8
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","17-01-2025 18:00:00",22.06047,88.109737,CO,45,79,50
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","17-01-2025 18:00:00",22.629801,88.352017,CO,9,40,15
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","17-01-2025 18:00:00",22.554954,88.292568,NH3,2,3,3
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","17-01-2025 18:00:00",22.6025571,88.3105664,NO2,13,124,65
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","17-01-2025 18:00:00",22.6025571,88.3105664,SO2,11,40,20
